gcid,name,province,lat,lon,area_m2,addr:city,addr:country,addr:full,addr:hamlet,addr:housenumber,addr:postcode,addr:province,addr:street,area,barrier,building,contact:city,contact:housenumber,contact:street,demolished,description,designation,email,facebook,fax,fixme,golf,golf:course,golf:par,image,indoor,landuse,layer,mapillary,note,old_name,opening_hours,operator,operator:type,operator:wikidata,payment:cash,payment:debit_cards,payment:mastercard,payment:visa,phone,source,source:name,sport,start_date,surface,tourism,type,website,wheelchair,winter_service,access,addr:unit,alt_name,attribution,branch,brand,canvec:code,contact:country,contact:email,contact:facebook,contact:phone,contact:postcode,contact:province,contact:website,created_by,fee,instagram,source:addr,source:url,wikidata,wikipedia,club,contact:instagram,url,wikipedia:en,mobile,name:en,name:fr,addr:district,addr:housename,addr:suburb,amenity,disused,fence_type,operational_status,canvec:uuid,check_date,entrance,historic,holes,natural,opendata:type,owner,payment:club_account,payment:maestro,payment:visa_debit,ref,tents,wheelchair:description,abandoned,addr:borough,addr:source,internet_access,opening_hours:signed,phone:mnemonic,short_name
OO00618,Links Of Kent Golf Club & Event Centre,Ontario,42.37849388289538,-82.17222368844014,612245.8360917153,Chatham,,,,120,N7M 2E2,,Indian Creek Road West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00430,Huron Oaks Golf Course,Ontario,43.019815743953856,-82.26353215407936,610958.9413585882,,,,,2587,,,Lakeshore Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00441,King's Riding Golf Club,Ontario,43.98023084606396,-79.4979902901409,610834.0324546334,King City,,,,14700,,Ontario,Bathurst Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00535,Thundering Waters Golf Club,Ontario,43.061503947056735,-79.09311517476289,610030.44201282,,,,,6000,,,Marineland Parkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,https://www.thunderingwaters.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00173,Bushwood Golf Club,Ontario,43.94506750914508,-79.21810159606535,609237.9172832188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00328,Oakland Greens Golf & Country Club,Ontario,44.350075194281324,-77.9929138980009,607957.4726107925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00205,Camisle Golf Course,Ontario,43.39061599036131,-79.88327098771924,607947.8420264717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00824,Crooked Creek Golf Club,Ontario,44.638581098077616,-75.95742367535135,607564.012668168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00916,Woodside Greens Golf Club,Ontario,42.81546026259386,-80.4102063161125,604084.9737288866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00417,Legacy Ridge Golf Club,Ontario,44.613562773206574,-80.95174576524758,603022.9609976722,Owen Sound,,,,318494,N4K 5N4,,GREY ROAD 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00163,Seaforth Golf and Country Club,Ontario,43.53763308126144,-81.39407790155141,602367.3380374939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00615,Iroquois Golf Club,Ontario,44.84810162302376,-75.3059788886525,601431.3922364594,,,,,10912,,,Golf Club Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00023,Bayview Golf and Country Club,Ontario,43.81240858937991,-79.38081046252205,600747.8825822872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golf,,,,multipolygon,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,Q7579879,"en:Sports in Markham, Ontario",,,,,,,,,,,,,,,11CF41F87FDFE5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00474,Whitetail Golf Club,Ontario,45.54514869148664,-77.02426975259988,598377.7396586189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing (KofM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00077,Donalda Golf and Country Club,Ontario,43.74922984456879,-79.34087973338832,596714.1331911518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00663,New Liskeard Golf Club,Ontario,47.541707359649315,-79.68077193228679,596242.1917747502,New Liskeard,,,,804027,,,Golf Course road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00820,Shelter Valley Pines Golf Club,Ontario,44.01418145396894,-77.9967052630615,595724.8728242953,Grafton,,,,1806,K0K 2G0,,Shelter Valley Road,,,,,,,,,,,,,,,18_hole,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00159,Brantford Golf and Country Club,Ontario,43.16211904523699,-80.30068001103486,594919.3859313414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4957630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00370,Kawartha Lakes,Ontario,44.22281635852969,-78.75771954608453,594564.0326721984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00144,Unknown Golf Course,Ontario,43.31826997995178,-81.7463236288273,593514.9676019428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F87952E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00119,Oshawa Golf & Curling Club,Ontario,43.908782362536236,-78.8770473457355,592689.7576574843,Oshawa,,,,160,L1G 2C4,,Alexandra Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00433,Unknown Golf Course,Ontario,43.08591755141309,-82.00677636335753,590701.006322989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00578,London,Ontario,42.900625132829035,-81.18475149859916,588467.6803531242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00643,Bradford West Gwillimbury,Ontario,44.091385752313485,-79.57783435441301,588417.5750440978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00669,Red Lake Golf & Country Club,Ontario,51.05624868728397,-93.76212418177438,587886.8423377362,Balmertown,,,,1541,P0V 1C0,Ontario,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00602,Whitchurch-Stouffville,Ontario,44.01066635890641,-79.30115792752808,587738.0533701963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00320,Briar Fox Golf Club,Ontario,44.22850997460788,-77.14318757604043,586908.3087531598,Marysville,,,,7415,,,Old Highway 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00564,Wardsville Golf Club,Ontario,42.666249143295616,-81.74981273963884,585639.0324654615,Wardsville,,,,1948,N0L 2N0,,Longwoods Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00573,North Bay,Ontario,46.351089043174916,-79.43954140408306,585436.6398525799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bING,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00520,Ridgetown Golf & Country Club,Ontario,42.41786009083746,-81.88522686617814,584583.6927357742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00429,Unknown Golf Course,Ontario,44.15036783195183,-81.07367916889623,583125.708701267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00140,Science Hill Country Club,Ontario,43.29519781808988,-81.17512136948446,582148.5925687426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F87961E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00236,Unknown Golf Course,Ontario,44.59628865517848,-79.55750526950665,581623.3346766897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa59fe83d49d41aaa40869595934a0b6,,,,,,,,,,,,,,,,,,,,
OO00462,French River,Ontario,46.15956820776161,-80.37274527678309,580173.6678172362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-8.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00061,Cataraqui Golf & Country Club,Ontario,44.225584170366396,-76.53487436137584,578733.4537055102,Kingston,,,,32,K7M 0K1,ON,Country Club Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1 613-546-1753,,,golf,,,,,https://cataraqui.com/,,,,,,,,,,,,,,,,,,,,,,Q5051476,en:Cataraqui Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00238,Unknown Golf Course,Ontario,44.72728355346075,-79.96482879978316,578387.5110489792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de33ce7bc614f5499066904e121df49,,,,,,,,,,,,,,,,,,,,
OO00902,The Club at North Halton,Ontario,43.63676913659127,-79.92561534762909,577968.3854500817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00821,Unknown Golf Course,Ontario,42.97647908817991,-81.01384907343832,577785.0253534655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00510,Essex Golf and Country Club,Ontario,42.21965811122,-83.07992369044176,577583.3663458021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q14875145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00746,Woodstock Meadows Golf Center,Ontario,43.167217771622774,-80.73161042391817,575751.6451174186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00679,Minesing,Ontario,44.46611813106725,-79.81569743352293,575332.4918835063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00381,Six Foot Bay G&CC,Ontario,44.507156595420994,-78.38935075589015,574171.5243570684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00745,Unknown Golf Course,Ontario,43.50648592040844,-80.15157193965838,573103.3379765169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00349,Bowmanville Golf and Country Club,Ontario,43.949808035290296,-78.70449159555793,573019.0992924933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec 6.0 - NRCan,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00788,Port Elgin,Ontario,44.4250094818795,-81.3763292992543,572994.487189846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00250,398-356 Victoria Ave,Ontario,42.98963739192068,-79.38528973566962,572758.0419003292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020001c95b974733ad5b3a0107534792,,,,,,,,,,,,,,,,,,,,
OO00550,Pelham,Ontario,43.09429467601501,-79.36990905483175,570824.7628849215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00276,Highland Country Club,Ontario,42.95226063367722,-81.2458849237743,568532.6058385486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00399,Cornwall Golf and Country Club,Ontario,45.04088850956266,-74.6540451655212,568138.5977970093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00141,Mitchell Golf Club,Ontario,43.48069101250912,-81.19876151260661,567296.9374706664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F87962E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00397,Glen Mar,Ontario,45.199573946073755,-76.00173404562709,565858.8112026014,,,,,7967,,,Fernbank Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-7.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00558,Rolling Meadows Golf & Country Club,Ontario,42.99814573839014,-79.1263881464947,564728.1948727535,Niagara Falls,,,,12741,L2G 5R9,,Montrose Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-384-9894,CanVec_Import_2009;CanVec 6.0 - NRCan,,golf,,,,,http://www.rollingmeadowsgolf.ca/,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987ffffb0fa8442ba108b602b13a1a87,,,,,,,,,,,,,,,,,,,,
OO00611,Brockville Country Club,Ontario,44.579711400509844,-75.71403578013823,564445.6852186936,Brockville,,,,1548,K6V 5T7,,King Street West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00283,Muskoka Lakes Golf and Country Club,Ontario,45.13085172191639,-79.61074615653571,563257.0582554548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00096,Ladies Golf Club of Toronto,Ontario,43.820995607553364,-79.41348467545448,563239.2655814136,Markham,,,,7859,L3T 2C4,Ontario,Yonge Street,,,,,,,,,,,,,,,,,,,,,,FIXME boundaries are approximate,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00212,Amherstview Golf Club,Ontario,44.23239391348156,-76.65292218046521,562939.9058043187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00224,Shawneeki Golf Club,Ontario,44.0966865658323,-79.40546104939624,561716.643975748,,,,,,,,,,,,,,,,,Shawneeki Golf Club,,,,,,,,,,,,,,,,,,,,,,,,golf,,golf,,,,,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F89932E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00701,Hamilton,Ontario,43.16356760428709,-79.90231121454619,561234.4506334249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00390,Sleepy Hollow Country Club,Ontario,43.99817673872634,-79.24376951103437,561137.1775280952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00801,Woodlands Golf Course,Ontario,43.6374482260796,-81.57335253686024,559850.5207132022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00749,Welland,Ontario,42.973803235426345,-79.28997768436787,558645.0624455702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00241,Marlwood Golf & Country Club,Ontario,44.51276933921299,-79.99105355090892,557942.3431379123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00116,Deerfield Golf Club,Ontario,43.41823254656889,-79.73901869205338,557823.8951643185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00823,Delhi Golf and Country Club,Ontario,42.835867261283695,-80.48188766639554,556737.771923475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00632,Oak Gables Golf & Country Club,Ontario,43.19873988080877,-80.03257360867309,555156.789152516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,http://oakgables.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00609,Beach Grove Golf and Country Club,Ontario,42.31564491806826,-82.85066965350278,554443.7795822119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00528,Bellmere Winds Golf Course,Ontario,44.2616505142483,-78.09428842766299,553880.4103807034,,,,,1235,,,Villiers Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00136,Stratford Country Club,Ontario,43.378102337348565,-80.95542904504318,553068.0459284894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F8797DE5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00137,Stratford Country Club,Ontario,43.378102337348565,-80.95542904504318,553068.0459284894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F8797DE5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00126,Unknown Golf Course,Ontario,43.53109948769866,-80.18884000844353,552711.3095170786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf8a0ced6a140f38343972f3455a308,,,,,,,,,,,,,,,,,,,,
OO00277,Thames Valley Golf Club,Ontario,42.962715442471115,-81.30625928105243,550406.6172645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00284,Unknown Golf Course,Ontario,45.170109209091294,-79.54644878075733,549669.1275500729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,,,,,,,Natural Resources Canada,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F87F2FE5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00481,Mississippi Golf Club,Ontario,45.17188138824762,-76.12975900766372,548284.1387328837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00145,White Squirrel Golf Club,Ontario,43.402536380361994,-81.7019297704784,547982.5648508786,Bluewater,,,,72538,,Ontario,Bluewater Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CanVec_Import_2009,,golf,,,,,https://whitesquirrelgolfclub.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11CF41F87951E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,
OO00659,Lively Golf & Country Club,Ontario,46.443246475834435,-81.13345410847064,547877.4735774535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00658,Lively Golf & Country Club,Ontario,46.443246475834435,-81.13345410847064,547877.4735774535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRCan-CanVec-10.0,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00665,Osprey Links Golf Course,Ontario,46.23451157969452,-79.38668462014046,547103.3430093055,Callander,,,,207,,Ontario,Osprey Crescent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO00251,Freedom Oaks Golf Club,Ontario,42.84623305569111,-79.62673527847367,545965.7682998799,Dunnville,,,,612,N1A 2W6,,Sandy Bay Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-701-5120,CanVec_Import_2009,,,,,,,http://www.freedom-oaks.com/,,,,,,Natural Resources Canada,,,2480012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec97436e20e24db594bfb71fb8c5838c,,,,,,,,,,,,yes,,,,,,,,
